volt1,volt2,amp1,amp2,FQtyL,FQtyR,E1 FFlow,E1 OilT,E1 OilP,E1 RPM,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,OAT,IAS,VSpd,NormAc,AltMSL,timestep,cluster,Master Index,date_diff,flight_length,number_flights_before
28.3,28.3,0.2,0,12.32,15.98,6.51,139.69,72.44,2354.3,265.87,267.83,278,280.78,1426.95,1453.25,1472.65,1433.29,-5.5,116.27,-335.04,-0.04,3618.7,11961,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.32,15.93,6.59,139.69,72.37,2347.4,265.62,267.64,277.79,280.55,1426.6,1452.49,1471.95,1433.71,-5.5,116.71,-410.92,-0.02,3608.1,11962,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.32,15.93,6.45,139.69,72.33,2345.3,265.41,267.45,277.59,280.31,1426.65,1452.98,1472.9,1432.11,-5.5,117.2,-503.06,0,3597,11963,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,12.32,15.93,6.55,139.69,72.48,2356.2,265.21,267.24,277.4,280.1,1426.58,1453.29,1472.57,1431.35,-5.5,117.68,-588.96,0,3586.8,11964,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.27,15.93,6.54,139.69,72.42,2352.7,265,267.05,277.18,279.89,1425.87,1453.08,1472.5,1433.54,-5.5,118.12,-634.21,-0.02,3575.5,11965,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.32,15.93,6.48,139.68,72.61,2355.6,264.81,266.89,277.01,279.66,1425.78,1452.15,1473.27,1434.93,-5.8,118.62,-639.8,-0.02,3563.2,11966,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.32,15.93,6.58,139.68,72.82,2361.2,264.67,266.74,276.83,279.54,1425.1,1452.3,1472.75,1434.28,-5.8,119.19,-652.56,-0.02,3550.7,11967,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,12.32,15.93,6.51,139.67,72.71,2366.6,264.52,266.65,276.71,279.38,1426.62,1453.06,1472.89,1434.43,-5.8,119.77,-685.51,-0.01,3538.3,11968,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.32,15.93,6.59,139.66,72.67,2371.5,264.34,266.51,276.54,279.18,1426.94,1454,1473.9,1435.5,-5.8,120.51,-719.94,-0.01,3524.6,11969,c_28,23517,-1,17673,0
28.3,28.3,0.4,0,12.27,15.93,6.57,139.65,73.08,2375.5,264.17,266.34,276.36,278.93,1427.49,1454.93,1475.77,1435.53,-5.8,121.14,-764.87,0,3510.1,11970,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.27,15.93,6.64,139.65,73.02,2381.2,263.52,265.87,275.87,278.32,1428.13,1455.14,1476.88,1434.25,-5.8,121.9,-783.24,0.01,3496.9,11971,c_28,23517,-1,17673,0
28.3,28.2,0.2,0,12.27,15.93,6.68,139.64,73.3,2387.5,262.94,265.17,275.17,277.71,1429.62,1455.44,1477.48,1434.42,-5.8,122.41,-813.34,0.04,3483.3,11972,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.27,15.98,6.66,139.62,72.99,2394,262.71,264.94,274.94,277.49,1431.24,1456.25,1479.33,1435.99,-5.8,122.75,-864.6,0.06,3471,11973,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.27,15.98,6.64,139.59,72.95,2391.4,262.53,264.73,274.76,277.28,1432.5,1457.93,1482,1436.09,-5.8,123.06,-853.02,0.05,3460.2,11974,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.27,16.03,6.75,139.58,73.24,2393.4,262.35,264.62,274.62,277.09,1433.13,1458.4,1483.11,1434.28,-5.8,123.16,-773.75,0.05,3451.8,11975,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,12.27,16.03,6.64,139.55,72.92,2396.2,262.19,264.49,274.4,276.88,1433.26,1459.39,1482.93,1437.18,-5.8,123.14,-675.55,0.04,3445.4,11976,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.27,16.08,6.64,139.53,72.88,2390.8,262.03,264.27,274.24,276.68,1434.2,1459.24,1482.51,1439.31,-5.8,123,-566.28,0.02,3439,11977,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.27,16.08,6.64,139.52,73.23,2390.5,261.86,264.13,274.09,276.48,1436.38,1458.87,1481.56,1438.22,-5.8,122.67,-488.94,-0.01,3433.2,11978,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,12.27,16.08,6.6,139.51,72.93,2382.9,261.67,263.97,273.91,276.29,1437.14,1459.71,1481.29,1437.29,-5.8,122.4,-423.71,0,3427.6,11979,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,12.32,16.08,6.6,139.49,72.84,2382.2,261.52,263.82,273.75,276.13,1437.51,1460.89,1481.07,1438.38,-5.8,122.06,-397.51,-0.03,3421.6,11980,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.32,16.08,6.66,139.47,72.64,2382,261.44,263.67,273.62,275.99,1437.87,1460.51,1481.87,1439.68,-5.8,121.92,-378.08,-0.03,3415.2,11981,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.32,16.08,6.67,139.46,72.8,2384.6,261.27,263.52,273.49,275.83,1438.37,1459.58,1482.28,1439,-5.8,121.75,-384.85,-0.03,3406.3,11982,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,12.32,16.08,6.61,139.45,73.04,2380.8,261.1,263.38,273.29,275.63,1438.49,1457.85,1481.96,1437.38,-5.8,121.71,-416.27,0,3398.6,11983,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.32,16.11,6.81,139.43,73.04,2385.1,261.01,263.3,273.23,275.51,1438.37,1457.36,1481.2,1438.27,-5.8,121.53,-491.32,0.07,3390.9,11984,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.32,16.08,6.87,139.41,73.06,2391.3,260.87,263.17,273.07,275.36,1438.01,1456.99,1480.18,1438.15,-5.8,121.32,-547.92,0.08,3385.4,11985,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.32,16.11,7.27,139.4,73.06,2402.1,260.71,263.02,272.89,275.19,1436.09,1455.75,1478.19,1437.22,-5.8,121,-500.05,0.06,3382.5,11986,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,12.32,16.08,7.41,139.4,73.52,2420.4,260.57,262.87,272.74,275.05,1432.12,1455.02,1474.45,1436.1,-5.8,120.48,-398.84,0.04,3381.5,11987,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.32,16.11,7.68,139.39,73.42,2438.9,260.43,262.73,272.61,274.86,1428.68,1453.62,1471.35,1435.07,-5.5,120.06,-238.64,0.03,3383.7,11988,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.32,16.08,8.11,139.38,73.92,2456.3,260.25,262.55,272.46,274.69,1425.32,1451.72,1468.62,1432.33,-5.5,119.37,-121.6,0.02,3385.3,11989,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.32,16.08,8.17,139.38,73.93,2469.6,260.13,262.42,272.3,274.52,1422.28,1450.42,1465.43,1428.42,-5.5,118.86,-29.99,0,3387.4,11990,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.27,16.03,8.27,139.36,74.09,2467.2,259.95,262.28,272.18,274.37,1420.61,1450.5,1463.18,1429.18,-5.5,118.31,42.05,-0.04,3390,11991,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.27,16.03,8.13,139.35,74.01,2464.9,259.79,262.13,272.05,274.23,1419.89,1449.07,1461.87,1430.51,-5.5,117.92,116.59,-0.02,3391.6,11992,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.32,16.03,8.16,139.34,73.96,2459.1,259.73,262.02,271.96,274.13,1420.23,1448.85,1461.2,1429.4,-5.5,117.46,104.1,0.01,3392.6,11993,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,12.32,16.03,8.18,139.33,73.71,2458.3,259.58,261.96,271.86,273.92,1419.2,1449.76,1461.12,1427.5,-5.5,117.09,68.46,-0.02,3392,11994,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,12.38,15.98,8.17,139.3,73.86,2456.7,259.4,261.7,271.65,273.74,1418.15,1449.72,1461.32,1428.34,-5.5,116.77,55.12,-0.02,3392.7,11995,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.38,15.93,8.18,139.28,73.69,2451.4,259.25,261.61,271.52,273.59,1418.69,1450.33,1461.72,1430.56,-5.5,116.52,52.09,-0.01,3392.8,11996,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.38,15.88,8.11,139.26,73.76,2453.8,259.18,261.55,271.54,273.5,1418.81,1451.35,1463.72,1429.19,-5.5,116.31,25.93,0,3392.4,11997,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,12.38,15.85,8.15,139.24,73.63,2456.1,259.06,261.45,271.44,273.4,1418.93,1451.49,1465.03,1428.09,-5.5,116.07,-2.79,-0.02,3392,11998,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,12.38,15.8,8.24,139.2,73.42,2451.5,258.93,261.27,271.33,273.23,1419.24,1452.35,1465.92,1429.47,-5.5,115.89,-23.44,-0.01,3391.4,11999,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.38,15.76,8.42,139.18,73.66,2457.6,258.84,261.18,271.3,273.1,1418.61,1452.83,1467.43,1429.22,-5.5,115.73,-38.68,-0.01,3392.1,12000,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.38,15.71,8.59,139.16,73.95,2472.3,258.74,261.04,271.17,272.95,1417.38,1453.12,1467.13,1426.45,-5.5,115.65,-58.27,0,3391,12001,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,12.38,15.66,8.65,139.14,73.89,2479.3,258.6,260.93,271.13,272.83,1416.6,1453.8,1467.58,1424.15,-5.5,115.65,-73.44,0.03,3390,12002,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.38,15.63,8.56,139.1,73.76,2480.7,258.43,260.83,270.99,272.66,1416.63,1453.19,1469.18,1425.66,-5.5,115.59,-90.92,-0.01,3389.9,12003,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.38,15.63,8.62,139.07,73.66,2487.1,258.3,260.71,270.95,272.53,1416.79,1453.21,1470.11,1425.87,-5.5,115.63,-51.19,-0.02,3389.8,12004,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.32,15.63,8.63,139.04,73.79,2481.4,258.31,260.66,270.94,272.49,1416.02,1453.93,1471.01,1423.85,-5.5,115.54,-32.94,-0.02,3389.5,12005,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.32,15.58,8.55,139,73.92,2474.9,258.26,260.68,270.97,272.44,1415.47,1455.3,1471.97,1424.6,-5.5,115.52,-33.47,-0.01,3387,12006,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.32,15.54,8.61,138.95,73.93,2479.3,258.17,260.58,270.95,272.34,1414.77,1455.97,1471.96,1427.71,-5.5,115.56,-47.03,-0.02,3385.9,12007,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.32,15.54,8.65,138.91,74.22,2479.9,258.1,260.55,270.94,272.24,1415.62,1457.1,1472.07,1426.97,-5.5,115.74,-44,-0.02,3384.2,12008,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.27,15.54,8.6,138.88,74.11,2481,258,260.47,270.94,272.17,1415.73,1459.01,1473.18,1424.65,-5.5,115.94,-47.75,-0.01,3382.1,12009,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.32,15.54,8.52,138.84,73.92,2489.2,257.94,260.42,270.94,272.06,1415.58,1458.51,1474.03,1425.14,-5.5,116.14,-71.67,-0.01,3379.7,12010,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.32,15.49,8.63,138.81,74.21,2485.1,257.86,260.4,270.92,271.98,1417.19,1457.31,1475.1,1425.79,-5.5,116.24,-108.44,-0.01,3377.4,12011,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.27,15.49,8.72,138.79,73.79,2484.2,257.82,260.29,270.93,271.9,1417.56,1457.9,1475.81,1423.83,-5.5,116.52,-114.36,0.03,3376.6,12012,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,12.27,15.46,8.6,138.76,73.7,2486.8,257.77,260.28,270.94,271.85,1418.07,1458.57,1475.36,1422.97,-5.5,116.59,-146.17,0.02,3374.6,12013,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,12.24,15.41,8.62,138.72,73.6,2492.4,257.72,260.25,270.94,271.77,1417.96,1458.45,1475.31,1424.77,-5.5,116.77,-134.73,0,3372.9,12014,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.24,15.41,8.64,138.69,73.68,2486.3,257.71,260.18,270.94,271.7,1418.59,1460.29,1475.11,1427.22,-5.5,116.89,-101.3,0.01,3371.8,12015,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.19,15.41,8.63,138.65,73.78,2491.4,257.68,260.16,270.94,271.7,1419.88,1460.7,1474.2,1425.91,-5.5,116.9,-82.73,0,3371.1,12016,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,12.19,15.46,8.59,138.61,74.14,2491.1,257.64,260.14,270.94,271.63,1419.43,1459.56,1473.74,1425.2,-5.5,116.81,-87.97,0.01,3370.6,12017,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,12.19,15.46,8.58,138.57,73.91,2492.4,257.66,260.19,271.02,271.67,1418.08,1458.65,1474.86,1426.66,-5.5,116.79,-66.96,0.02,3368.8,12018,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.19,15.46,8.65,138.53,73.7,2489.9,257.64,260.22,271.14,271.64,1417.67,1458.53,1474.54,1427.64,-5.5,116.61,-54.92,0.01,3369.5,12019,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.19,15.41,8.56,138.5,73.9,2488.7,257.59,260.15,271.08,271.55,1417.97,1457.95,1475.08,1427.11,-5.5,116.53,-4.86,0.01,3370.8,12020,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.19,15.41,8.57,138.47,73.72,2485.3,257.65,260.17,271.2,271.58,1417.95,1458.23,1475.94,1426.59,-5.5,116.32,27.02,0,3372,12021,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.19,15.41,8.68,138.43,73.8,2479.9,257.64,260.21,271.29,271.58,1419.26,1458.89,1477.14,1428.68,-5.5,116.15,53.52,0,3373.2,12022,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.24,15.41,8.58,138.4,74.08,2489.5,257.59,260.15,271.24,271.53,1420.81,1458.84,1478.62,1429.13,-5.5,115.9,62.09,-0.01,3374.5,12023,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.19,15.37,8.65,138.36,73.59,2485.8,257.58,260.14,271.32,271.51,1421.91,1458.95,1479.22,1428.13,-5.5,115.64,57.19,-0.01,3377.5,12024,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,12.19,15.41,8.56,138.32,73.7,2483.1,257.64,260.19,271.43,271.55,1423.77,1459.34,1478.58,1428.75,-5.5,115.6,78.94,-0.02,3378.4,12025,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.24,15.37,8.6,138.26,73.51,2480.7,257.73,260.27,271.6,271.7,1424.43,1458.42,1477.9,1429.71,-5.5,115.5,74.43,-0.02,3378.2,12026,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.24,15.41,8.62,138.22,73.67,2477,257.77,260.27,271.7,271.74,1425.55,1457.86,1477.45,1428.77,-5.5,115.47,29.85,0,3377.6,12027,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.19,15.37,8.61,138.18,73.68,2480.6,257.84,260.27,271.75,271.75,1425.52,1457.1,1477.16,1427.86,-5.5,115.44,-15.64,-0.01,3377,12028,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,12.24,15.37,8.57,138.12,73.62,2481.7,257.85,260.27,271.85,271.78,1423.22,1456.13,1476.98,1429.91,-5.5,115.6,-16.77,-0.01,3375.9,12029,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.24,15.37,8.55,138.08,73.62,2478.4,257.85,260.32,271.89,271.83,1422.38,1454.63,1476.98,1430.59,-5.5,115.71,-30.86,-0.01,3372.8,12030,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.24,15.37,8.64,138.06,73.63,2478.2,257.94,260.39,272.01,271.88,1421.55,1455.76,1476.44,1429.2,-5.5,115.88,-43.69,-0.01,3371,12031,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.24,15.37,8.58,138.03,73.83,2485.2,257.98,260.41,272.09,271.92,1420.52,1457.42,1476.13,1428.03,-5.5,116.03,-56.87,0,3369,12032,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,12.24,15.37,8.65,137.99,73.38,2483.2,258.01,260.41,272.15,271.98,1420.63,1457.95,1476.49,1430.59,-5.5,116.12,-91.38,0.02,3367,12033,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.24,15.37,8.69,137.95,73.43,2482.9,258.07,260.45,272.28,272.04,1420.97,1458.25,1477.72,1431.98,-5.5,116.11,-126.55,0.03,3365.8,12034,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.24,15.37,8.66,137.93,73.68,2485.5,258.11,260.52,272.38,272.09,1420.76,1458.65,1478.62,1429.05,-5.5,116.13,-113.97,0.01,3365.7,12035,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,12.24,15.37,8.63,137.9,73.53,2485.3,258.16,260.54,272.49,272.15,1419.73,1458.86,1478.5,1427.42,-5.5,116.12,-62.88,0.01,3367.6,12036,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,12.24,15.32,8.67,137.87,73.52,2478.2,258.24,260.59,272.59,272.25,1419.95,1458.63,1478.69,1428.97,-5.5,115.94,-30.11,0,3368.5,12037,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.24,15.32,8.55,137.83,73.44,2482,258.26,260.66,272.69,272.33,1421.43,1458.15,1478.75,1430.02,-5.5,115.78,1.98,-0.01,3369.3,12038,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.24,15.32,8.53,137.81,73.76,2481.8,258.37,260.68,272.81,272.41,1423.12,1457.88,1479.6,1429.03,-5.5,115.67,39.38,-0.02,3370.1,12039,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.24,15.32,8.62,137.79,73.7,2477,258.49,260.79,272.95,272.56,1424.85,1458.75,1479.06,1428.66,-5.5,115.61,44.04,-0.02,3370,12040,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.24,15.32,8.61,137.76,73.63,2480.1,258.62,260.93,273.11,272.69,1424.43,1458.94,1479.51,1430.84,-5.5,115.55,22.16,0,3369.5,12041,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.24,15.32,8.66,137.73,73.38,2483.5,258.65,260.91,273.18,272.73,1422.98,1458.6,1479.39,1432.33,-5.5,115.42,-45.79,0,3367.1,12042,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.24,15.32,8.58,137.68,73.52,2481.3,258.82,261.07,273.48,272.98,1421.39,1456.55,1478.81,1428.96,-5.5,115.67,-24.73,0.02,3365.1,12043,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.24,15.32,8.55,137.64,72.86,2481.2,258.93,261.16,273.6,273.09,1421.73,1455.72,1478.74,1430.19,-5.5,115.68,-39.85,0.02,3364,12044,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.24,15.27,8.55,137.61,74.05,2481.2,259.01,261.21,273.73,273.19,1421.71,1456.75,1479.58,1429.38,-5.5,115.64,-70.1,0.01,3363.6,12045,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,12.24,15.27,8.57,137.57,73.31,2478.1,259.06,261.28,273.84,273.31,1422.02,1457.94,1480.69,1429.39,-5.5,115.72,-38.5,-0.02,3363.5,12046,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,12.27,15.27,8.59,137.53,73.89,2483.2,259.17,261.35,273.94,273.4,1422.3,1457.54,1481.49,1431.06,-5.5,115.74,-17.28,0.01,3364.8,12047,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.24,15.27,8.65,137.5,73.49,2479.7,259.22,261.41,274.04,273.5,1421.48,1457.72,1479.89,1432.3,-5.5,115.65,-29.87,0,3364.7,12048,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.24,15.27,8.66,137.48,73.38,2483.9,259.31,261.47,274.17,273.64,1422.17,1460.91,1477.79,1430.31,-5.5,115.67,-20.57,-0.02,3364.5,12049,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.24,15.22,8.57,137.45,73.98,2480.6,259.4,261.56,274.31,273.76,1424.34,1463.15,1477.1,1429.72,-5.5,115.69,-2.67,-0.01,3363.9,12050,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,12.24,15.27,8.68,137.42,73.83,2479.7,259.52,261.66,274.47,273.95,1425.11,1462.38,1477.75,1432.3,-5.5,115.73,-17.54,-0.02,3363,12051,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.27,15.22,8.6,137.39,72.99,2485.9,259.64,261.79,274.64,274.06,1425.58,1462.08,1478.52,1433.76,-5.5,115.89,-32.59,0,3361.7,12052,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.27,15.27,8.54,137.36,73.27,2483.1,259.68,261.76,274.69,274.12,1424.39,1462.24,1480.35,1431.31,-5.5,115.96,-58.4,0.01,3358.4,12053,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,12.27,15.27,8.56,137.32,73.36,2482.7,259.33,261.54,274.49,273.84,1422.27,1460.74,1480.82,1429.91,-5.5,116.12,-69.74,0.01,3357.3,12054,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.27,15.27,8.6,137.28,73.64,2486.9,259.02,261.09,274.09,273.53,1423.61,1459.25,1479.72,1432.31,-5.5,116.12,-79.49,0.01,3356.7,12055,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.27,15.27,8.59,137.25,73.64,2483.6,259.1,261.13,274.15,273.64,1425.18,1458.87,1479.85,1432.46,-5.5,116.1,-79.99,0.01,3356.4,12056,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.27,15.27,8.58,137.22,73.56,2482.7,259.23,261.23,274.33,273.79,1425.99,1460.26,1480.76,1431.35,-5.5,115.98,-78.56,0,3356.4,12057,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,12.24,15.27,8.56,137.19,73.81,2480.5,259.37,261.39,274.55,274,1426.02,1460.58,1480.95,1431.88,-5.5,115.94,-46.46,0.01,3356.9,12058,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.24,15.27,8.59,137.15,73.69,2482.3,259.42,261.43,274.62,274.08,1425.22,1459.28,1481.17,1432.73,-5.5,115.83,-6.69,0.02,3359.3,12059,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.24,15.27,8.53,137.13,73.13,2479.5,259.52,261.47,274.7,274.22,1423.93,1460.11,1482.03,1431.3,-5.5,115.75,36.27,0.01,3360.5,12060,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.27,15.27,8.6,137.11,73.47,2477.3,259.65,261.64,274.9,274.4,1422.65,1460.99,1481.35,1429.69,-5.5,115.64,75.5,0.01,3361.9,12061,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.32,15.27,8.58,137.08,73.2,2478.2,259.75,261.74,275.05,274.58,1422.02,1459.83,1481.33,1430.21,-5.5,115.48,81.29,-0.01,3363.8,12062,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.32,15.27,8.57,137.06,73.39,2480.9,259.93,261.86,275.23,274.72,1422.41,1460.38,1481.71,1432.36,-5.5,115.32,98.64,-0.03,3365.3,12063,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.32,15.27,8.6,137.05,73.34,2481,260.03,261.98,275.39,274.9,1421.98,1459.71,1481.9,1431.36,-5.5,115.22,103.18,-0.01,3366,12064,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,12.27,15.27,8.56,137.03,73.33,2478.9,260.06,261.96,275.44,274.95,1422.06,1459.88,1481.22,1430.25,-5.5,115.12,63.12,-0.02,3364.8,12065,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.27,15.27,8.56,137,73.28,2470.9,260.17,262.07,275.53,275.08,1421.37,1460.15,1479.88,1433.12,-5.5,115.11,33.82,-0.01,3364.7,12066,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.27,15.27,8.58,136.98,73.55,2475.8,260.27,262.15,275.68,275.21,1420.98,1460.86,1478.65,1434.01,-5.5,115.19,19.49,0,3364.1,12067,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.27,15.27,8.56,136.97,73.49,2476.2,260.41,262.28,275.8,275.44,1421.54,1459.27,1478.14,1431.92,-5.5,115.26,-2.33,-0.01,3363.3,12068,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,12.27,15.27,8.54,136.96,73.25,2476.5,260.57,262.46,275.99,275.61,1421.29,1459.71,1478.56,1429.85,-5.5,115.31,-25.19,0.01,3362.6,12069,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,12.27,15.27,8.52,136.95,73.34,2477.2,260.69,262.54,276.15,275.73,1420.4,1459.43,1480.26,1429.96,-5.5,115.38,-37.02,0.01,3362,12070,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.27,15.27,8.58,136.94,73.13,2475,260.77,262.62,276.26,275.89,1421.62,1459.75,1480.85,1431.02,-5.5,115.4,-32.25,0,3363.2,12071,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.24,15.27,8.66,136.94,73.02,2477.1,260.88,262.7,276.39,276.03,1421.46,1460.37,1480.4,1429.66,-5.5,115.41,-32.01,0.01,3363.1,12072,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,12.27,15.27,8.57,136.93,73.78,2480.3,260.99,262.77,276.49,276.18,1422.69,1460.96,1479.7,1429.51,-5.5,115.41,-32,0.01,3363,12073,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.27,15.27,8.61,136.92,73.35,2479.3,261.09,262.89,276.65,276.3,1423.11,1461.01,1480.02,1431.81,-5.5,115.47,-28.98,0,3363,12074,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,12.27,15.32,8.57,136.91,73.58,2482,261.14,263,276.78,276.47,1422.43,1461.27,1480.18,1431.61,-5.5,115.52,-13.3,0,3363.2,12075,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.27,15.32,8.54,136.9,73.37,2482,261.26,263.08,276.87,276.62,1422.3,1460.06,1479.89,1429.53,-5.5,115.54,-0.62,0,3363.5,12076,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.27,15.32,8.56,136.88,73.68,2475.8,261.38,263.16,277,276.73,1421.36,1460.18,1479.18,1429.29,-5.5,115.52,-0.02,0,3362.3,12077,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.27,15.27,8.5,136.86,73.75,2475.1,261.48,263.27,277.09,276.86,1420.33,1461.61,1479.9,1430.98,-5.5,115.47,1.44,0,3362.3,12078,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.27,15.32,8.56,136.85,73.68,2478.1,261.54,263.35,277.22,277.01,1420.16,1462.11,1480.33,1431.06,-5.5,115.52,14,0.01,3362.4,12079,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,12.27,15.32,8.57,136.83,73.37,2479.2,261.73,263.51,277.38,277.16,1420.68,1462.3,1479.46,1430.05,-5.5,115.47,2.6,0,3362.4,12080,c_28,23517,-1,17673,0
